month,year,usage,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,lecture,office,multipurpose,laboratory,domitory,parking
,,36640,6449.95,0.1290,50,0.6622,29,0.5714,1,0,0,1,0,0,0
,,31520,6450.95,0.1290,51,0.6757,27,0.2857,1,0,0,1,0,0,0
,,28000,6451.95,0.1290,52,0.6892,27,0.2857,1,0,0,1,0,0,0
,,24480,6452.95,0.1290,53,0.7027,28,0.4286,1,0,0,1,0,0,0
,,40320,6453.95,0.1290,54,0.7162,30,0.7143,1,0,0,1,0,0,0
,,27520,6454.95,0.1291,55,0.7297,31,0.8571,1,0,0,1,0,0,0
,,31520,6455.95,0.1291,56,0.7432,30,0.7143,1,0,0,1,0,0,0
,,33760,6456.95,0.1291,57,0.7568,29,0.5714,0,0,0,1,0,0,0
,,29600,6457.95,0.1291,58,0.7703,29,0.5714,0,0,0,1,0,0,0
,,36640,6458.95,0.1291,59,0.7838,29,0.5714,1,0,0,1,0,0,0
,,32160,6459.95,0.1292,60,0.7973,29,0.5714,1,0,0,1,0,0,0
,,27680,6460.95,0.1292,61,0.8108,28,0.4286,1,0,0,1,0,0,0
,,29440,6461.95,0.1292,62,0.8243,28,0.4286,1,0,0,1,0,0,0
,,23840,6462.95,0.1292,63,0.8378,26,0.1429,1,0,0,1,0,0,0
,,27360,6463.95,0.1292,64,0.8514,27,0.2857,1,0,0,1,0,0,0
,,28320,6464.95,0.1293,65,0.8649,27,0.2857,1,0,0,1,0,0,0
,,28480,6465.95,0.1293,66,0.8784,29,0.5714,1,0,0,1,0,0,0
,,25600,6466.95,0.1293,67,0.8919,29,0.5714,1,0,0,1,0,0,0
,,26400,6467.95,0.1293,68,0.9054,29,0.5714,1,0,0,1,0,0,0
,,29120,6468.95,0.1293,69,0.9189,30,0.7143,0,0,0,1,0,0,0
,,30720,6469.95,0.1294,70,0.9324,29,0.5714,0,0,0,1,0,0,0
,,32480,6470.95,0.1294,71,0.9459,29,0.5714,1,0,0,1,0,0,0
,,26880,6471.95,0.1294,72,0.9595,29,0.5714,1,0,0,1,0,0,0
,,28800,6472.95,0.1294,73,0.9730,29,0.5714,1,0,0,1,0,0,0
,,30560,6473.95,0.1294,74,0.9865,29,0.5714,1,0,0,1,0,0,0
,,22880,6474.95,0.1295,75,1.0000,28,0.4286,1,0,0,1,0,0,0
,,8640,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,7420,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,7160,693.21,0.0129,1,0.0000,31,0.8571,0,0,0,1,0,0,0
,,7120,693.21,0.0129,1,0.0000,32,1.0000,0,0,0,1,0,0,0
,,7080,693.21,0.0129,1,0.0000,32,1.0000,0,0,0,1,0,0,0
,,7060,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,6620,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,8640,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,7180,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,8520,693.21,0.0129,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,9440,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,3560,693.21,0.0129,1,0.0000,25,0.0000,1,0,0,1,0,0,0
,,8520,693.21,0.0129,1,0.0000,25,0.0000,1,0,0,1,0,0,0
,,6060,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,7160,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,8700,693.21,0.0129,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,7000,693.21,0.0129,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,8660,693.21,0.0129,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,7240,693.21,0.0129,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,8540,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,12300,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,11540,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,6500,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,6600,693.21,0.0129,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,8220,693.21,0.0129,1,0.0000,26,0.1429,1,0,0,1,0,0,0
,,6280,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,4000,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,19680,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,7680,693.21,0.0129,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,9880,693.21,0.0129,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,8160,693.21,0.0129,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,9320,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,10120,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,8440,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,8760,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,8960,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,10100,693.21,0.0129,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,7120,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,11980,693.21,0.0129,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,9480,693.21,0.0129,1,0.0000,32,1.0000,1,0,0,1,0,0,0
,,8020,693.21,0.0129,1,0.0000,32,1.0000,1,0,0,1,0,0,0
,,9300,693.21,0.0129,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,7820,693.21,0.0129,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,10980,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,10080,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,8340,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,7340,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,9440,693.21,0.0129,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,10340,693.21,0.0129,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,8820,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,9740,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,9080,693.21,0.0129,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,7720,693.21,0.0129,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,8620,693.21,0.0129,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,8160,693.21,0.0129,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,11660,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,8060,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,8980,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,3740,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,680,693.21,0.0129,1,0.0000,26,0.1429,1,0,0,1,0,0,0
,,760,693.21,0.0129,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,820,693.21,0.0129,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,1120,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,920,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1200,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,840,693.21,0.0129,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,940,693.21,0.0129,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,960,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,940,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,820,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1200,693.21,0.0129,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,660,693.21,0.0129,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,13488,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,13018,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,15494,2023.32,0.0397,3,0.0270,31,0.8571,0,0,0,1,0,0,0
,,15363,2023.32,0.0397,3,0.0270,32,1.0000,0,0,0,1,0,0,0
,,17892,2023.32,0.0397,3,0.0270,32,1.0000,0,0,0,1,0,0,0
,,14681,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,15333,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,15838,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,14601,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,14928,2023.32,0.0397,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,14840,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,12620,2023.32,0.0397,3,0.0270,25,0.0000,1,0,0,1,0,0,0
,,14334,2023.32,0.0397,3,0.0270,25,0.0000,1,0,0,1,0,0,0
,,15759,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,18578,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,17514,2023.32,0.0397,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,19856,2023.32,0.0397,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,18121,2023.32,0.0397,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,18235,2023.32,0.0397,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,16733,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,17676,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16919,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16298,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,15045,2023.32,0.0397,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,13129,2023.32,0.0397,3,0.0270,26,0.1429,1,0,0,1,0,0,0
,,12699,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,15122,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,15283,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,16596,2023.32,0.0397,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,16228,2023.32,0.0397,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,16386,2023.32,0.0397,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,16005,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,18211,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,19810,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,21320,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,20151,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,17072,2023.32,0.0397,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,14598,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,18566,2023.32,0.0397,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,17486,2023.32,0.0397,3,0.0270,32,1.0000,1,0,0,1,0,0,0
,,18295,2023.32,0.0397,3,0.0270,32,1.0000,1,0,0,1,0,0,0
,,16072,2023.32,0.0397,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,15989,2023.32,0.0397,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,17843,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,17243,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16977,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16457,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,15209,2023.32,0.0397,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,15167,2023.32,0.0397,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,15196,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,19123,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,17223,2023.32,0.0397,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,18893,2023.32,0.0397,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,18893,2023.32,0.0397,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,17055,2023.32,0.0397,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,17937,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,17564,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16233,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,16299,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,16299,2023.32,0.0397,3,0.0270,26,0.1429,1,0,0,1,0,0,0
,,16082,2023.32,0.0397,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,14735,2023.32,0.0397,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,18879,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,15428,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,17084,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16322,2023.32,0.0397,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,15922,2023.32,0.0397,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,16103,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,15793,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16837,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,16196,2023.32,0.0397,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,15532,2023.32,0.0397,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,54000,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,54800,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,54800,5801.84,0.1159,4,0.0405,31,0.8571,0,0,0,1,0,0,0
,,45200,5801.84,0.1159,4,0.0405,32,1.0000,0,0,0,1,0,0,0
,,55600,5801.84,0.1159,4,0.0405,32,1.0000,0,0,0,1,0,0,0
,,56800,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,58000,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,64800,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,56800,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,52400,5801.84,0.1159,4,0.0405,29,0.5714,0,0,0,1,0,0,0
,,60400,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,34400,5801.84,0.1159,4,0.0405,25,0.0000,1,0,0,1,0,0,0
,,42000,5801.84,0.1159,4,0.0405,25,0.0000,1,0,0,1,0,0,0
,,89600,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,57200,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,51200,5801.84,0.1159,4,0.0405,31,0.8571,1,0,0,1,0,0,0
,,46000,5801.84,0.1159,4,0.0405,31,0.8571,1,0,0,1,0,0,0
,,52800,5801.84,0.1159,4,0.0405,30,0.7143,0,0,0,1,0,0,0
,,52400,5801.84,0.1159,4,0.0405,30,0.7143,0,0,0,1,0,0,0
,,52000,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,59200,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,61200,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,56800,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,46800,5801.84,0.1159,4,0.0405,27,0.2857,1,0,0,1,0,0,0
,,46800,5801.84,0.1159,4,0.0405,26,0.1429,1,0,0,1,0,0,0
,,56800,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,65200,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,58400,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,54400,5801.84,0.1159,4,0.0405,31,0.8571,1,0,0,1,0,0,0
,,58000,5801.84,0.1159,4,0.0405,30,0.7143,0,0,0,1,0,0,0
,,58800,5801.84,0.1159,4,0.0405,30,0.7143,0,0,0,1,0,0,0
,,59200,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,65200,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,61200,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,64800,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,49200,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,44800,5801.84,0.1159,4,0.0405,27,0.2857,1,0,0,1,0,0,0
,,58000,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,73200,5801.84,0.1159,4,0.0405,31,0.8571,1,0,0,1,0,0,0
,,62800,5801.84,0.1159,4,0.0405,32,1.0000,1,0,0,1,0,0,0
,,59600,5801.84,0.1159,4,0.0405,32,1.0000,1,0,0,1,0,0,0
,,62800,5801.84,0.1159,4,0.0405,29,0.5714,0,0,0,1,0,0,0
,,53200,5801.84,0.1159,4,0.0405,29,0.5714,0,0,0,1,0,0,0
,,65200,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,64000,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,56800,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,64400,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,48000,5801.84,0.1159,4,0.0405,27,0.2857,1,0,0,1,0,0,0
,,45600,5801.84,0.1159,4,0.0405,27,0.2857,1,0,0,1,0,0,0
,,55200,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,70800,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,55200,5801.84,0.1159,4,0.0405,31,0.8571,1,0,0,1,0,0,0
,,58400,5801.84,0.1159,4,0.0405,30,0.7143,1,0,0,1,0,0,0
,,62800,5801.84,0.1159,4,0.0405,29,0.5714,0,0,0,1,0,0,0
,,51200,5801.84,0.1159,4,0.0405,29,0.5714,0,0,0,1,0,0,0
,,67200,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,60800,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,50400,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,60000,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,42800,5801.84,0.1159,4,0.0405,26,0.1429,1,0,0,1,0,0,0
,,46400,5801.84,0.1159,4,0.0405,27,0.2857,1,0,0,1,0,0,0
,,56800,5801.84,0.1159,4,0.0405,27,0.2857,1,0,0,1,0,0,0
,,58800,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,53600,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,54800,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,57200,5801.84,0.1159,4,0.0405,30,0.7143,0,0,0,1,0,0,0
,,54000,5801.84,0.1159,4,0.0405,29,0.5714,0,0,0,1,0,0,0
,,64000,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,63600,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,71600,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,84000,5801.84,0.1159,4,0.0405,29,0.5714,1,0,0,1,0,0,0
,,61200,5801.84,0.1159,4,0.0405,28,0.4286,1,0,0,1,0,0,0
,,191000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,230000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,223000,22125.98,0.4450,7,0.0811,31,0.8571,0,0,0,1,0,0,0
,,176000,22125.98,0.4450,7,0.0811,32,1.0000,0,0,0,1,0,0,0
,,209000,22125.98,0.4450,7,0.0811,32,1.0000,0,0,0,1,0,0,0
,,213000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,200000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,203000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,240000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,192000,22125.98,0.4450,7,0.0811,29,0.5714,0,0,0,1,0,0,0
,,190000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,153000,22125.98,0.4450,7,0.0811,25,0.0000,1,0,0,1,0,0,0
,,115000,22125.98,0.4450,7,0.0811,25,0.0000,1,0,0,1,0,0,0
,,130000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,191000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,163000,22125.98,0.4450,7,0.0811,31,0.8571,1,0,0,1,0,0,0
,,158000,22125.98,0.4450,7,0.0811,31,0.8571,1,0,0,1,0,0,0
,,191000,22125.98,0.4450,7,0.0811,30,0.7143,0,0,0,1,0,0,0
,,190000,22125.98,0.4450,7,0.0811,30,0.7143,0,0,0,1,0,0,0
,,181000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,206000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,189000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,211000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,203000,22125.98,0.4450,7,0.0811,27,0.2857,1,0,0,1,0,0,0
,,157000,22125.98,0.4450,7,0.0811,26,0.1429,1,0,0,1,0,0,0
,,169000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,199000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,194000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,235000,22125.98,0.4450,7,0.0811,31,0.8571,1,0,0,1,0,0,0
,,194000,22125.98,0.4450,7,0.0811,30,0.7143,0,0,0,1,0,0,0
,,211000,22125.98,0.4450,7,0.0811,30,0.7143,0,0,0,1,0,0,0
,,197000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,219000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,207000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,225000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,198000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,178000,22125.98,0.4450,7,0.0811,27,0.2857,1,0,0,1,0,0,0
,,191000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,197000,22125.98,0.4450,7,0.0811,31,0.8571,1,0,0,1,0,0,0
,,222000,22125.98,0.4450,7,0.0811,32,1.0000,1,0,0,1,0,0,0
,,235000,22125.98,0.4450,7,0.0811,32,1.0000,1,0,0,1,0,0,0
,,198000,22125.98,0.4450,7,0.0811,29,0.5714,0,0,0,1,0,0,0
,,166000,22125.98,0.4450,7,0.0811,29,0.5714,0,0,0,1,0,0,0
,,198000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,226000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,216000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,237000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,179000,22125.98,0.4450,7,0.0811,27,0.2857,1,0,0,1,0,0,0
,,168000,22125.98,0.4450,7,0.0811,27,0.2857,1,0,0,1,0,0,0
,,177000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,199000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,169000,22125.98,0.4450,7,0.0811,31,0.8571,1,0,0,1,0,0,0
,,229000,22125.98,0.4450,7,0.0811,30,0.7143,1,0,0,1,0,0,0
,,229000,22125.98,0.4450,7,0.0811,29,0.5714,0,0,0,1,0,0,0
,,160000,22125.98,0.4450,7,0.0811,29,0.5714,0,0,0,1,0,0,0
,,175000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,211000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,183000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,202000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,202000,22125.98,0.4450,7,0.0811,26,0.1429,1,0,0,1,0,0,0
,,153000,22125.98,0.4450,7,0.0811,27,0.2857,1,0,0,1,0,0,0
,,169000,22125.98,0.4450,7,0.0811,27,0.2857,1,0,0,1,0,0,0
,,188000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,176000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,212000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,182000,22125.98,0.4450,7,0.0811,30,0.7143,0,0,0,1,0,0,0
,,168000,22125.98,0.4450,7,0.0811,29,0.5714,0,0,0,1,0,0,0
,,170000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,188000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,191000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,209000,22125.98,0.4450,7,0.0811,29,0.5714,1,0,0,1,0,0,0
,,185000,22125.98,0.4450,7,0.0811,28,0.4286,1,0,0,1,0,0,0
,,4400,927.51,0.0176,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,13620,927.51,0.0176,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,11600,927.51,0.0176,2,0.0135,31,0.8571,0,0,0,1,0,0,0
,,11280,927.51,0.0176,2,0.0135,32,1.0000,0,0,0,1,0,0,0
,,7440,927.51,0.0176,2,0.0135,32,1.0000,0,0,0,1,0,0,0
,,13620,927.51,0.0176,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,11380,927.51,0.0176,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,11080,927.51,0.0176,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1360,927.51,0.0176,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1300,927.51,0.0176,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,1100,927.51,0.0176,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1000,927.51,0.0176,2,0.0135,25,0.0000,1,0,0,1,0,0,0
